B10,서울특별시교육청,7121337,매원초등학교
B10,서울특별시교육청,7010077,면목고등학교
B10,서울특별시교육청,7021128,면목중학교
B10,서울특별시교육청,7010158,명덕고등학교
B10,서울특별시교육청,7010159,명덕여자고등학교
B10,서울특별시교육청,7081519,명덕여자중학교
B10,서울특별시교육청,7010160,명덕외국어고등학교
B10,서울특별시교육청,7010078,명일여자고등학교
B10,서울특별시교육청,7130175,명일중학교
B10,서울특별시교육청,7010163,명지고등학교
B10,서울특별시교육청,7031186,명지중학교
B10,서울특별시교육청,7031111,명지초등학교
B10,서울특별시교육청,7010744,목동고등학교
B10,서울특별시교육청,7081491,목동중학교
B10,서울특별시교육청,7081492,목운중학교
B10,서울특별시교육청,7081493,목일중학교
B10,서울특별시교육청,7010079,무학여자고등학교
B10,서울특별시교육청,7134132,무학중학교
B10,서울특별시교육청,7041177,문래중학교
B10,서울특별시교육청,7041178,문성중학교
B10,서울특별시교육청,7010166,문일고등학교
B10,서울특별시교육청,7041179,문일중학교
B10,서울특별시교육청,7010701,문정고등학교
B10,서울특별시교육청,7130176,문정중학교
B10,서울특별시교육청,7132137,문창중학교
B10,서울특별시교육청,7010959,문현고등학교
B10,서울특별시교육청,7130177,문현중학교
B10,서울특별시교육청,7010591,미래산업과학고등학교
B10,서울특별시교육청,7010167,미림여자고등학교
B10,서울특별시교육청,7010569,미림여자정보과학고등학교
B10,서울특별시교육청,7132138,미성중학교
B10,서울특별시교육청,7010460,밀알학교
B10,서울특별시교육청,7010080,반포고등학교
B10,서울특별시교육청,7091429,반포중학교
B10,서울특별시교육청,7091430,방배중학교
B10,서울특별시교육청,7010590,방산고등학교
B10,서울특별시교육청,7130178,방산중학교
B10,서울특별시교육청,7081494,방원중학교
B10,서울특별시교육청,7130179,방이중학교
B10,서울특별시교육청,7051181,방학중학교
B10,서울특별시교육청,7081495,방화중학교
B10,서울특별시교육청,7010168,배명고등학교
B10,서울특별시교육청,7130180,배명중학교
B10,서울특별시교육청,7010169,배문고등학교
B10,서울특별시교육청,7061101,배문중학교
B10,서울특별시교육청,7010170,배재고등학교
B10,서울특별시교육청,7130181,배재중학교
